ENTITY_AFLTN_ID,ENTITY_ID,AFLTN_TYP_CD,CAMPUS_CD,DFLT_IND,ACTV_IND,OBJ_ID,VER_NBR
10925,10925,STAFF,BL,Y,Y,KFS3880605325,1
10926,10926,STAFF,BL,Y,Y,KFS3908907565,1
10927,10927,STAFF,IN,Y,Y,KFS6819222276,1
10928,10928,STAFF,SB,Y,Y,KFS1567300664,1
10929,10929,STAFF,NW,Y,Y,KFS2228809634,1
10930,10930,STAFF,BL,Y,Y,KFS3879106523,1
10931,10931,STAFF,BL,Y,Y,KFS1516709007,1
10932,10932,STAFF,NW,Y,Y,KFS3316807128,1
10933,10933,STAFF,IN,Y,Y,KFS3328902578,1
10934,10934,STAFF,BL,Y,Y,KFS6981678100,1
10935,10935,STAFF,EA,Y,Y,KFS6289292187,1
10936,10936,STAFF,BL,Y,Y,KFS1896903531,1
10937,10937,STAFF,BL,Y,Y,KFS1533606607,1
10938,10938,STAFF,BL,Y,Y,KFS6383618960,1
10939,10939,STAFF,BL,Y,Y,KFS3334505644,1
10940,10940,STAFF,SB,Y,Y,KFS6085196980,1
10941,10941,STAFF,BL,Y,Y,KFS6885701025,1
10942,10942,STAFF,IN,Y,Y,KFS2361504918,1
10943,10943,STAFF,KO,Y,Y,KFS6835682073,1
10944,10944,STAFF,BL,Y,Y,KFS1463708773,1
10945,10945,STAFF,IN,Y,Y,KFS1862105446,1
10946,10946,STAFF,KO,Y,Y,KFS6549793882,1
10947,10947,STAFF,BL,Y,Y,KFS1386607996,1
10948,10948,STAFF,KO,Y,Y,KFS3653901689,1
10949,10949,STAFF,NW,Y,Y,KFS6726787664,1
10950,10950,STAFF,IN,Y,Y,KFS4040902117,1
10951,10951,STAFF,BL,Y,Y,KFS1513707924,1
10952,10952,STAFF,BL,Y,Y,KFS6572529896,1
10953,10953,STAFF,BL,Y,Y,KFS2693000507,1
10954,10954,STAFF,BL,Y,Y,KFS6471460881,1
10955,10955,STAFF,BL,Y,Y,KFS6083829595,1
10956,10956,STAFF,BL,Y,Y,KFS6389712229,1
10957,10957,STAFF,IN,Y,Y,KFS2007901595,1
10958,10958,STAFF,EA,Y,Y,KFS6390977647,1
10959,10959,STAFF,IN,Y,Y,KFS6784322191,1
10960,10960,STAFF,IN,Y,Y,KFS4077903148,1
10961,10961,STAFF,IN,Y,Y,KFS1879003958,1
10962,10962,STAFF,IN,Y,Y,KFS6572536309,1
10963,10963,STAFF,IN,Y,Y,KFS1340401175,1
10964,10964,STAFF,IN,Y,Y,KFS2210506219,1
10965,10965,STAFF,IN,Y,Y,KFS2517107355,1
10966,10966,STAFF,BL,Y,Y,KFS3889504703,1
10967,10967,STAFF,BL,Y,Y,KFS6108205544,1
10968,10968,STAFF,IN,Y,Y,KFS1985208153,1
10969,10969,STAFF,EA,Y,Y,KFS3505700757,1
10970,10970,STAFF,IN,Y,Y,KFS1743101782,1
10971,10971,STAFF,SB,Y,Y,KFS6122466817,1
10972,10972,STAFF,SE,Y,Y,KFS6715221551,1
10973,10973,STAFF,IN,Y,Y,KFS6785794833,1
10974,10974,STAFF,SB,Y,Y,KFS2559901166,1
10975,10975,STAFF,NW,Y,Y,KFS1982906442,1
10976,10976,STAFF,SB,Y,Y,KFS6753957497,1
10977,10977,STAFF,BL,Y,Y,KFS2905707168,1
10978,10978,STAFF,IN,Y,Y,KFS6632667037,1
10979,10979,STAFF,SB,Y,Y,KFS1624505499,1
10980,10980,STAFF,BL,Y,Y,KFS3620801617,1
10981,10981,STAFF,BL,Y,Y,KFS2468607983,1
10982,10982,STAFF,EA,Y,Y,KFS2040308140,1
10983,10983,STAFF,IN,Y,Y,KFS3447804275,1
10984,10984,STAFF,IN,Y,Y,KFS2275203572,1
10985,10985,STAFF,SE,Y,Y,KFS6107711969,1
10986,10986,STAFF,BL,Y,Y,KFS2553405475,1
10987,10987,STAFF,BL,Y,Y,KFS6692114398,1
10988,10988,STAFF,BL,Y,Y,KFS1587202030,1
10989,10989,STAFF,BL,Y,Y,KFS6152989950,1
10990,10990,STAFF,SB,Y,Y,KFS3087305148,1
10991,10991,STAFF,BL,Y,Y,KFS6363969127,1
10992,10992,STAFF,BL,Y,Y,KFS6090306142,1
10993,10993,STAFF,BL,Y,Y,KFS6663560538,1
10994,10994,STAFF,SB,Y,Y,KFS3018504407,1
10995,10995,STAFF,SE,Y,Y,KFS6364733772,1
10996,10996,STAFF,SE,Y,Y,KFS2839007760,1
10997,10997,STAFF,SB,Y,Y,KFS1683304591,1
10998,10998,STAFF,SE,Y,Y,KFS6636143342,1
10999,10999,STAFF,BL,Y,Y,KFS1731109684,1
11000,11000,STAFF,BL,Y,Y,KFS2079807479,1
11001,11001,STAFF,IN,Y,Y,KFS1516301766,1
11002,11002,STAFF,EA,Y,Y,KFS1122304097,1
11003,11003,STAFF,SB,Y,Y,KFS4135900674,1
11004,11004,STAFF,SB,Y,Y,KFS6705692935,1
11005,11005,STAFF,SE,Y,Y,KFS1645403294,1
11006,11006,STAFF,BL,Y,Y,KFS3933407724,1
11007,11007,STAFF,BL,Y,Y,KFS1529707192,1
11008,11008,STAFF,IN,Y,Y,KFS2740808468,1
11009,11009,STAFF,IN,Y,Y,KFS2488308819,1
11010,11010,STAFF,NW,Y,Y,KFS3406900727,1
11011,11011,STAFF,IN,Y,Y,KFS2681701139,1
11012,11012,STAFF,SE,Y,Y,KFS6337961536,1
11013,11013,STAFF,BL,Y,Y,KFS6058765871,1
11014,11014,STAFF,IN,Y,Y,KFS6083908855,1
11015,11015,STAFF,EA,Y,Y,KFS6336054190,1
11016,11016,STAFF,SB,Y,Y,KFS6110731221,1
11017,11017,STAFF,IN,Y,Y,KFS3414606406,1
11018,11018,STAFF,BL,Y,Y,KFS2362105752,1
11019,11019,STAFF,SB,Y,Y,KFS6874391830,1
11020,11020,STAFF,SB,Y,Y,KFS6428019992,1
11021,11021,STAFF,BL,Y,Y,KFS6138480645,1
11022,11022,STAFF,IN,Y,Y,KFS2169500830,1
11023,11023,STAFF,BL,Y,Y,KFS2604400361,1
11024,11024,STAFF,NW,Y,Y,KFS6303002270,1
11025,11025,STAFF,BL,Y,Y,KFS6517672424,1
11026,11026,STAFF,BL,Y,Y,KFS6051540569,1
11027,11027,STAFF,SB,Y,Y,KFS3101406141,1
11028,11028,STAFF,SE,Y,Y,KFS2528805211,1
11029,11029,STAFF,BL,Y,Y,KFS6719113463,1
11030,11030,STAFF,BL,Y,Y,KFS3918606779,1
11031,11031,STAFF,SE,Y,Y,KFS6243939007,1
11032,11032,STAFF,BL,Y,Y,KFS6207859663,1
11033,11033,STAFF,IN,Y,Y,KFS2379808946,1
11034,11034,STAFF,SE,Y,Y,KFS6001640597,1
11035,11035,STAFF,BL,Y,Y,KFS6857399299,1
11036,11036,STAFF,BL,Y,Y,KFS6115932730,1
11037,11037,STAFF,BL,Y,Y,KFS6733392969,1
11038,11038,STAFF,BL,Y,Y,KFS3316900091,1
11039,11039,STAFF,BL,Y,Y,KFS6930286848,1
11040,11040,STAFF,BL,Y,Y,KFS1461200273,1
11041,11041,STAFF,BL,Y,Y,KFS6844020221,1
11042,11042,STAFF,BL,Y,Y,KFS6622672248,1
11043,11043,STAFF,BL,Y,Y,KFS6122385525,1
11044,11044,STAFF,IN,Y,Y,KFS1170706400,1
11045,11045,STAFF,SB,Y,Y,KFS1867601981,1
11046,11046,STAFF,SB,Y,Y,KFS6095569075,1
11047,11047,STAFF,BL,Y,Y,KFS6416788091,1
11048,11048,STAFF,BL,Y,Y,KFS1793008100,1
11049,11049,STAFF,BL,Y,Y,KFS4034202067,1
11050,11050,STAFF,IN,Y,Y,KFS6829037017,1
11051,11051,STAFF,BL,Y,Y,KFS6131719997,1
11052,11052,STAFF,BL,Y,Y,KFS2873601030,1
11053,11053,STAFF,BL,Y,Y,KFS2552202601,1
11054,11054,STAFF,IN,Y,Y,KFS2450002411,1
11055,11055,STAFF,SE,Y,Y,KFS4076302016,1
11056,11056,STAFF,IN,Y,Y,KFS1969307398,1
11057,11057,STAFF,SB,Y,Y,KFS3910806448,1
11058,11058,STAFF,IN,Y,Y,KFS6254008899,1
11059,11059,STAFF,IN,Y,Y,KFS1200708313,1
11060,11060,STAFF,SE,Y,Y,KFS2492206714,1
11061,11061,STAFF,IN,Y,Y,KFS1409801740,1
11062,11062,STAFF,IN,Y,Y,KFS6248612086,1
11063,11063,STAFF,IN,Y,Y,KFS3024607135,1
11064,11064,STAFF,BL,Y,Y,KFS3381303865,1
11065,11065,STAFF,SB,Y,Y,KFS3322109259,1
11066,11066,STAFF,NW,Y,Y,KFS3673205053,1
11067,11067,STAFF,BL,Y,Y,KFS6299238451,1
11068,11068,STAFF,BL,Y,Y,KFS4189509424,1
11069,11069,STAFF,SB,Y,Y,KFS1603607198,1
11070,11070,STAFF,BL,Y,Y,KFS3666809498,1
11071,11071,STAFF,SE,Y,Y,KFS6621643781,1
11072,11072,STAFF,IN,Y,Y,KFS6142500708,1
11073,11073,STAFF,BL,Y,Y,KFS3356000660,1
11074,11074,STAFF,BL,Y,Y,KFS1133303624,1
11075,11075,STAFF,IN,Y,Y,KFS3335500105,1
11076,11076,STAFF,EA,Y,Y,KFS6537544713,1
11077,11077,STAFF,BL,Y,Y,KFS6393968143,1
11078,11078,STAFF,IN,Y,Y,KFS3563109098,1
11079,11079,STAFF,BL,Y,Y,KFS3162908101,1
11080,11080,STAFF,IN,Y,Y,KFS3099209224,1
11081,11081,STAFF,IN,Y,Y,KFS6836445258,1
11082,11082,STAFF,SE,Y,Y,KFS1634605169,1
11083,11083,STAFF,BL,Y,Y,KFS1394308640,1
11084,11084,STAFF,EA,Y,Y,KFS2639502574,1
11085,11085,STAFF,IN,Y,Y,KFS2718700680,1
11086,11086,STAFF,SB,Y,Y,KFS6514924980,1
11087,11087,STAFF,BL,Y,Y,KFS1689406108,1
11088,11088,STAFF,BL,Y,Y,KFS3290302393,1
11089,11089,STAFF,BL,Y,Y,KFS1137304513,1
11090,11090,STAFF,BL,Y,Y,KFS6192073693,1
11091,11091,STAFF,BL,Y,Y,KFS2283704736,1
11092,11092,STAFF,BL,Y,Y,KFS6303343822,1
11093,11093,STAFF,BL,Y,Y,KFS6699131842,1
11094,11094,STAFF,BL,Y,Y,KFS4102006775,1
11095,11095,STAFF,BL,Y,Y,KFS1289603908,1
11096,11096,STAFF,SB,Y,Y,KFS6836227791,1
11097,11097,STAFF,BL,Y,Y,KFS6057552122,1
11098,11098,STAFF,BL,Y,Y,KFS6140456599,1
11099,11099,STAFF,BL,Y,Y,KFS2452000667,1
11100,11100,STAFF,BL,Y,Y,KFS3492904444,1
11101,11101,STAFF,BL,Y,Y,KFS1306901621,1
11102,11102,STAFF,SE,Y,Y,KFS6991415426,1
11103,11103,STAFF,SB,Y,Y,KFS3907601072,1
11104,11104,STAFF,BL,Y,Y,KFS6820183675,1
11105,11105,STAFF,SB,Y,Y,KFS3606307807,1
11106,11106,STAFF,BL,Y,Y,KFS1618507225,1
11107,11107,STAFF,BL,Y,Y,KFS2420002064,1
11108,11108,STAFF,BL,Y,Y,KFS1811109385,1
11109,11109,STAFF,SB,Y,Y,KFS1298803604,1
11110,11110,STAFF,IN,Y,Y,KFS1297209262,1
11111,11111,STAFF,BL,Y,Y,KFS2544403609,1
11112,11112,STAFF,SE,Y,Y,KFS1259209800,1
11113,11113,STAFF,IN,Y,Y,KFS2314607060,1
11114,11114,STAFF,IN,Y,Y,KFS1391306877,1
11115,11115,STAFF,IN,Y,Y,KFS2857103497,1
11116,11116,STAFF,BL,Y,Y,KFS3076500820,1
11117,11117,STAFF,BL,Y,Y,KFS2112807392,1
11118,11118,STAFF,BL,Y,Y,KFS2553103572,1
11119,11119,STAFF,IN,Y,Y,KFS6439923211,1
11120,11120,STAFF,BL,Y,Y,KFS2253805465,1
11121,11121,STAFF,BL,Y,Y,KFS6773367448,1
11122,11122,STAFF,IN,Y,Y,KFS6298483099,1
11123,11123,STAFF,BL,Y,Y,KFS6760805777,1
11124,11124,STAFF,BL,Y,Y,KFS3012703100,1
11125,11125,STAFF,BL,Y,Y,KFS1632009201,1
11126,11126,STAFF,BL,Y,Y,KFS3072201870,1
11127,11127,STAFF,BL,Y,Y,KFS4135906990,1
11128,11128,STAFF,BL,Y,Y,KFS1881202850,1
11129,11129,STAFF,BL,Y,Y,KFS2588101919,1
11130,11130,STAFF,BL,Y,Y,KFS1208309261,1
11131,11131,STAFF,BL,Y,Y,KFS2563307411,1
11132,11132,STAFF,IN,Y,Y,KFS6292094375,1
11133,11133,STAFF,IN,Y,Y,KFS6700862320,1
11134,11134,STAFF,IN,Y,Y,KFS3933904788,1
11135,11135,STAFF,BL,Y,Y,KFS3760709409,1
11136,11136,STAFF,IN,Y,Y,KFS6600897779,1
11137,11137,STAFF,IN,Y,Y,KFS1594308264,1
11138,11138,STAFF,BL,Y,Y,KFS3744107105,1
11139,11139,STAFF,IN,Y,Y,KFS6708376145,1
11140,11140,STAFF,BL,Y,Y,KFS6732479746,1
11141,11141,STAFF,IN,Y,Y,KFS6606327966,1
11142,11142,STAFF,BL,Y,Y,KFS6044177528,1
11143,11143,STAFF,KO,Y,Y,KFS6098383554,1
11144,11144,STAFF,KO,Y,Y,KFS1715703441,1
11145,11145,STAFF,IN,Y,Y,KFS6194085706,1
11146,11146,STAFF,IN,Y,Y,KFS6954622957,1
11147,11147,STAFF,IN,Y,Y,KFS3701402014,1
11148,11148,STAFF,IN,Y,Y,KFS6693428513,1
11149,11149,STAFF,BL,Y,Y,KFS1189109800,1
11150,11150,STAFF,BL,Y,Y,KFS2783907167,1
11151,11151,STAFF,SB,Y,Y,KFS3262902893,1
11152,11152,STAFF,SB,Y,Y,KFS2456303043,1
11153,11153,STAFF,SB,Y,Y,KFS3312302137,1
11154,11154,STAFF,BL,Y,Y,KFS2191200653,1
11155,11155,STAFF,SB,Y,Y,KFS3239505891,1
11156,11156,STAFF,BL,Y,Y,KFS3229901916,1
11157,11157,STAFF,IN,Y,Y,KFS3527803486,1
11158,11158,STAFF,NW,Y,Y,KFS1736503440,1
11159,11159,STAFF,IN,Y,Y,KFS6755756993,1
11160,11160,STAFF,SB,Y,Y,KFS2671604827,1
11161,11161,STAFF,EA,Y,Y,KFS3691201748,1
11162,11162,STAFF,IN,Y,Y,KFS3681205703,1
11163,11163,STAFF,IN,Y,Y,KFS3567107587,1
11164,11164,STAFF,IN,Y,Y,KFS2792204561,1
11165,11165,STAFF,BL,Y,Y,KFS6171802232,1
11166,11166,STAFF,IN,Y,Y,KFS6567550341,1
11167,11167,STAFF,BL,Y,Y,KFS6928475793,1
11168,11168,STAFF,SE,Y,Y,KFS2814801804,1
11169,11169,STAFF,BL,Y,Y,KFS2325208621,1
11170,11170,STAFF,IN,Y,Y,KFS6812565262,1
11171,11171,STAFF,BL,Y,Y,KFS6220017666,1
11172,11172,STAFF,BL,Y,Y,KFS2649901983,1
11173,11173,STAFF,IN,Y,Y,KFS1421900725,1
11174,11174,STAFF,BL,Y,Y,KFS3166901050,1
11175,11175,STAFF,BL,Y,Y,KFS3712704766,1
11176,11176,STAFF,SE,Y,Y,KFS2709506479,1
11177,11177,STAFF,BL,Y,Y,KFS1373503598,1
11178,11178,STAFF,IN,Y,Y,KFS1893206735,1
11179,11179,STAFF,BL,Y,Y,KFS1821805071,1
11180,11180,STAFF,IN,Y,Y,KFS6596115528,1
11181,11181,STAFF,BL,Y,Y,KFS6665465507,1
11182,11182,STAFF,BL,Y,Y,KFS6214295570,1
11183,11183,STAFF,SB,Y,Y,KFS6645508225,1
11184,11184,STAFF,BL,Y,Y,KFS6368143891,1
11185,11185,STAFF,BL,Y,Y,KFS2664109901,1
11186,11186,STAFF,BL,Y,Y,KFS1946205984,1
11187,11187,STAFF,BL,Y,Y,KFS4040409372,1
11188,11188,STAFF,EA,Y,Y,KFS2122306680,1
11189,11189,STAFF,IN,Y,Y,KFS2773000082,1
11190,11190,STAFF,IN,Y,Y,KFS3756607704,1
11191,11191,STAFF,BL,Y,Y,KFS6604218768,1
11192,11192,STAFF,IN,Y,Y,KFS2159401306,1
11193,11193,STAFF,BL,Y,Y,KFS6954237952,1
11194,11194,STAFF,BL,Y,Y,KFS3445505002,1
11195,11195,STAFF,IN,Y,Y,KFS3463501705,1
11196,11196,STAFF,BL,Y,Y,KFS1817304397,1
11197,11197,STAFF,SE,Y,Y,KFS3645101596,1
11198,11198,STAFF,BL,Y,Y,KFS6678944617,1
11199,11199,STAFF,IN,Y,Y,KFS6621434416,1
11200,11200,STAFF,IN,Y,Y,KFS3454106039,1
11201,11201,STAFF,BL,Y,Y,KFS6341252159,1
11202,11202,STAFF,IN,Y,Y,KFS3852804492,1
11203,11203,STAFF,BL,Y,Y,KFS2966509283,1
11204,11204,STAFF,BL,Y,Y,KFS3597903619,1
11205,11205,STAFF,IN,Y,Y,KFS2156007406,1
11206,11206,STAFF,SB,Y,Y,KFS4222102340,1
11207,11207,STAFF,EA,Y,Y,KFS3085007654,1
11208,11208,STAFF,BL,Y,Y,KFS6621393758,1
11209,11209,STAFF,BL,Y,Y,KFS6782607143,1
11210,11210,STAFF,BL,Y,Y,KFS6766876187,1
11211,11211,STAFF,BL,Y,Y,KFS3695405816,1
11212,11212,STAFF,IN,Y,Y,KFS1486601605,1
11213,11213,STAFF,IN,Y,Y,KFS4089203889,1
11214,11214,STAFF,BL,Y,Y,KFS1794704319,1
11215,11215,STAFF,BL,Y,Y,KFS6418749417,1
11216,11216,STAFF,IN,Y,Y,KFS1241605004,1
11217,11217,STAFF,IN,Y,Y,KFS6469469874,1
11218,11218,STAFF,IN,Y,Y,KFS6352342314,1
11219,11219,STAFF,BL,Y,Y,KFS2090102017,1
11220,11220,STAFF,IN,Y,Y,KFS2580002272,1
11221,11221,STAFF,IN,Y,Y,KFS6629597648,1
11222,11222,STAFF,BL,Y,Y,KFS6044813732,1
11223,11223,STAFF,BL,Y,Y,KFS3545207632,1
11224,11224,STAFF,IN,Y,Y,KFS3102209996,1
11225,11225,STAFF,BL,Y,Y,KFS6474736804,1
11226,11226,STAFF,SB,Y,Y,KFS1612703479,1
11227,11227,STAFF,SB,Y,Y,KFS6821359736,1
11228,11228,STAFF,SB,Y,Y,KFS6039682612,1
11229,11229,STAFF,EA,Y,Y,KFS2563206771,1
11230,11230,STAFF,IN,Y,Y,KFS6546685513,1
11231,11231,STAFF,IN,Y,Y,KFS1800105002,1
11232,11232,STAFF,IN,Y,Y,KFS3344009440,1
11233,11233,STAFF,BL,Y,Y,KFS6050186338,1
11234,11234,STAFF,BL,Y,Y,KFS2891402154,1
11235,11235,STAFF,BL,Y,Y,KFS1106901514,1
11236,11236,STAFF,BL,Y,Y,KFS2950605083,1
11237,11237,STAFF,SB,Y,Y,KFS2735008733,1
11238,11238,STAFF,BL,Y,Y,KFS6620536247,1
11239,11239,STAFF,IN,Y,Y,KFS6396316486,1
11240,11240,STAFF,EA,Y,Y,KFS6010936502,1
11241,11241,STAFF,BL,Y,Y,KFS1373005978,1
11242,11242,STAFF,BL,Y,Y,KFS2405502709,1
11243,11243,STAFF,BL,Y,Y,KFS1612700914,1
11244,11244,STAFF,SB,Y,Y,KFS2661408831,1
11245,11245,STAFF,EA,Y,Y,KFS2166904212,1
11246,11246,STAFF,SB,Y,Y,KFS3417804797,1
11247,11247,STAFF,IN,Y,Y,KFS6862015014,1
11248,11248,STAFF,BL,Y,Y,KFS6354569892,1
11249,11249,STAFF,SE,Y,Y,KFS2892007462,1
11250,11250,STAFF,IN,Y,Y,KFS2361100900,1
11251,11251,STAFF,SB,Y,Y,KFS6815205060,1
11252,11252,STAFF,IN,Y,Y,KFS1306305885,1
11253,11253,STAFF,EA,Y,Y,KFS3687005124,1
11254,11254,STAFF,SB,Y,Y,KFS3235207704,1
11255,11255,STAFF,BL,Y,Y,KFS3246604444,1
11256,11256,STAFF,BL,Y,Y,KFS2660204297,1
11257,11257,STAFF,EA,Y,Y,KFS6548713105,1
11258,11258,STAFF,BL,Y,Y,KFS1781003865,1
11259,11259,STAFF,EA,Y,Y,KFS3296303933,1
11260,11260,STAFF,BL,Y,Y,KFS6143942434,1
11261,11261,STAFF,BL,Y,Y,KFS1233208366,1
11262,11262,STAFF,IN,Y,Y,KFS6636238154,1
11263,11263,STAFF,BL,Y,Y,KFS3170902843,1
11264,11264,STAFF,IN,Y,Y,KFS6061626255,1
11265,11265,STAFF,EA,Y,Y,KFS3236804114,1
11266,11266,STAFF,EA,Y,Y,KFS6808618408,1
11267,11267,STAFF,EA,Y,Y,KFS1129107497,1
11268,11268,STAFF,IN,Y,Y,KFS6690855810,1
11269,11269,STAFF,EA,Y,Y,KFS3872108083,1
11270,11270,STAFF,BL,Y,Y,KFS6336512958,1
11271,11271,STAFF,BL,Y,Y,KFS1391703903,1
11272,11272,STAFF,BL,Y,Y,KFS6254808849,1
11273,11273,STAFF,IN,Y,Y,KFS3232007851,1
11274,11274,STAFF,BL,Y,Y,KFS6809461435,1
11275,11275,STAFF,BL,Y,Y,KFS1417202799,1
11276,11276,STAFF,IN,Y,Y,KFS2708207895,1
11277,11277,STAFF,IN,Y,Y,KFS3909303174,1
11278,11278,STAFF,BL,Y,Y,KFS6826664429,1
11279,11279,STAFF,EA,Y,Y,KFS1982103476,1
11280,11280,STAFF,IN,Y,Y,KFS1607306341,1
11281,11281,STAFF,BL,Y,Y,KFS1435600603,1
11282,11282,STAFF,BL,Y,Y,KFS6675828397,1
11283,11283,STAFF,BL,Y,Y,KFS6672111586,1
11284,11284,STAFF,BL,Y,Y,KFS3940305045,1
11285,11285,STAFF,SE,Y,Y,KFS3249006281,1
11286,11286,STAFF,IN,Y,Y,KFS6340767041,1
11287,11287,STAFF,IN,Y,Y,KFS1443505632,1
11288,11288,STAFF,BL,Y,Y,KFS1736801902,1
11289,11289,STAFF,BL,Y,Y,KFS3593407588,1
11290,11290,STAFF,NW,Y,Y,KFS1770301008,1
11291,11291,STAFF,SB,Y,Y,KFS6634347130,1
11292,11292,STAFF,IN,Y,Y,KFS2319606904,1
11293,11293,STAFF,EA,Y,Y,KFS1246806746,1
11294,11294,STAFF,SB,Y,Y,KFS4226103092,1
11295,11295,STAFF,BL,Y,Y,KFS2216501154,1
11296,11296,STAFF,IN,Y,Y,KFS2717708169,1
11297,11297,STAFF,EA,Y,Y,KFS1658401295,1
11298,11298,STAFF,BL,Y,Y,KFS6454941790,1
11299,11299,STAFF,BL,Y,Y,KFS6366936942,1
11300,11300,STAFF,SB,Y,Y,KFS6346031259,1
11301,11301,STAFF,BL,Y,Y,KFS6911546396,1
11302,11302,STAFF,BL,Y,Y,KFS4133402071,1
11303,11303,STAFF,BL,Y,Y,KFS6402354487,1
11304,11304,STAFF,IN,Y,Y,KFS6132403622,1
11305,11305,STAFF,BL,Y,Y,KFS3087001085,1
11306,11306,STAFF,IN,Y,Y,KFS2318004374,1
11307,11307,STAFF,BL,Y,Y,KFS2615708929,1
11308,11308,STAFF,IN,Y,Y,KFS3063708933,1
11309,11309,STAFF,EA,Y,Y,KFS6834605448,1
11310,11310,STAFF,IN,Y,Y,KFS2107408108,1
11311,11311,STAFF,IN,Y,Y,KFS1682403759,1
11312,11312,STAFF,SE,Y,Y,KFS6578874426,1
11313,11313,STAFF,IN,Y,Y,KFS3306705802,1
11314,11314,STAFF,EA,Y,Y,KFS1416100736,1
11315,11315,STAFF,IN,Y,Y,KFS6558578883,1
11316,11316,STAFF,NW,Y,Y,KFS2051003056,1
11317,11317,STAFF,SE,Y,Y,KFS2160401493,1
11318,11318,STAFF,BL,Y,Y,KFS2537809390,1
11319,11319,STAFF,IN,Y,Y,KFS1555503680,1
11320,11320,STAFF,IN,Y,Y,KFS3465301554,1
11321,11321,STAFF,IN,Y,Y,KFS2596106833,1
11322,11322,STAFF,IN,Y,Y,KFS1190207952,1
11323,11323,STAFF,NW,Y,Y,KFS6449415650,1
11324,11324,STAFF,BL,Y,Y,KFS6092753713,1
11325,11325,STAFF,SB,Y,Y,KFS6528213555,1
11326,11326,STAFF,IN,Y,Y,KFS1695804716,1
11327,11327,STAFF,EA,Y,Y,KFS1556602834,1
11328,11328,STAFF,EA,Y,Y,KFS6667611022,1
11329,11329,STAFF,BL,Y,Y,KFS1988505427,1
11330,11330,STAFF,BL,Y,Y,KFS6635859783,1
11331,11331,STAFF,IN,Y,Y,KFS2003405744,1
11332,11332,STAFF,SB,Y,Y,KFS6266975459,1
11333,11333,STAFF,BL,Y,Y,KFS2035402366,1
11334,11334,STAFF,BL,Y,Y,KFS2932706840,1
11335,11335,STAFF,IN,Y,Y,KFS3184309620,1
11336,11336,STAFF,BL,Y,Y,KFS6149965863,1
11337,11337,STAFF,KO,Y,Y,KFS2675503231,1
11338,11338,STAFF,BL,Y,Y,KFS6888608288,1
11339,11339,STAFF,BL,Y,Y,KFS6324123412,1
11340,11340,STAFF,IN,Y,Y,KFS1772205236,1
11341,11341,STAFF,IN,Y,Y,KFS2343308403,1
11342,11342,STAFF,IN,Y,Y,KFS3285900998,1
11343,11343,STAFF,IN,Y,Y,KFS2918801999,1
11344,11344,STAFF,IN,Y,Y,KFS6966875540,1
11345,11345,STAFF,BL,Y,Y,KFS2093401908,1
11346,11346,STAFF,IN,Y,Y,KFS6042255192,1
11347,11347,STAFF,IN,Y,Y,KFS6082916478,1
11348,11348,STAFF,IN,Y,Y,KFS6167542932,1
11349,11349,STAFF,BL,Y,Y,KFS6989464527,1
11350,11350,STAFF,BL,Y,Y,KFS2355802016,1
11351,11351,STAFF,BL,Y,Y,KFS1271005561,1
11352,11352,STAFF,IN,Y,Y,KFS6358933623,1
11353,11353,STAFF,BL,Y,Y,KFS3402005199,1
11354,11354,STAFF,BL,Y,Y,KFS6950051492,1
11355,11355,STAFF,IN,Y,Y,KFS3236001621,1
11356,11356,STAFF,KO,Y,Y,KFS2285105599,1
11357,11357,STAFF,BL,Y,Y,KFS6850463934,1
11358,11358,STAFF,IN,Y,Y,KFS2501003115,1
11359,11359,STAFF,IN,Y,Y,KFS6937615017,1
11360,11360,STAFF,BL,Y,Y,KFS2717804241,1
11361,11361,STAFF,BL,Y,Y,KFS4025604325,1
11362,11362,STAFF,IN,Y,Y,KFS1996305599,1
11363,11363,STAFF,IN,Y,Y,KFS6548260804,1
11364,11364,STAFF,SB,Y,Y,KFS2617807722,1
11365,11365,STAFF,KO,Y,Y,KFS2615105455,1
11366,11366,STAFF,IN,Y,Y,KFS1294109220,1
11367,11367,STAFF,IN,Y,Y,KFS6711314136,1
11368,11368,STAFF,BL,Y,Y,KFS6791075336,1
11369,11369,STAFF,IN,Y,Y,KFS1643905301,1
11370,11370,STAFF,EA,Y,Y,KFS6145062684,1
11371,11371,STAFF,IN,Y,Y,KFS4085808804,1
11372,11372,STAFF,EA,Y,Y,KFS3759708455,1
11373,11373,STAFF,IN,Y,Y,KFS6662741043,1
11374,11374,STAFF,BL,Y,Y,KFS3514105019,1
11375,11375,STAFF,IN,Y,Y,KFS1226904798,1
11376,11376,STAFF,BL,Y,Y,KFS1732407799,1
11377,11377,STAFF,IN,Y,Y,KFS1760600402,1
11378,11378,STAFF,IN,Y,Y,KFS6859558296,1
11379,11379,FCLTY,EA,Y,Y,KFS2868007063,1
11380,11380,FCLTY,IN,Y,Y,KFS1208408248,1
11381,11381,FCLTY,BL,Y,Y,KFS6283474723,1
11382,11382,STAFF,BL,Y,Y,KFS1956702925,1
11383,11383,STAFF,IN,Y,Y,KFS2308608509,1
11384,11384,STAFF,BL,Y,Y,KFS6127240415,1
11385,11385,STAFF,EA,Y,Y,KFS6303877562,1
11386,11386,STAFF,SB,Y,Y,KFS3173704814,1
11387,11387,STAFF,BL,Y,Y,KFS6509953577,1
